codigo_cuenta,nombre_cuenta,valor_cuenta,tipo_cuenta,tipo_estado_financiero,nombre_empresa,fecha
5202.02,cuentas_por_cobrar,31492.279710000003,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5201,creditos_indirectos,306665.74900999997,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5202.04,fideicomisos_y_comisiones_de_confianza,12436.132220000001,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5202,ingresos_diversos,3052473.6574299997,Ingresos,gyp,banco_de_credito_del_peru,2022-12
42,gastos_por_servicios_financieros,639286.9446,Gastos,gyp,banco_de_credito_del_peru,2022-12
4202.02,cuentas_por_pagar,252986.41518,Gastos,gyp,banco_de_credito_del_peru,2022-12
4202.07,creditos_indirectos,0.0,Gastos,gyp,banco_de_credito_del_peru,2022-12
4202.04,fideicomisos_y_comisiones_de_confianza,10586.887349999999,Gastos,gyp,banco_de_credito_del_peru,2022-12
4202.3,gastos_diversos,375713.64207,Gastos,gyp,banco_de_credito_del_peru,2022-12
64,utilidad_perdida_por_venta_de_cartera,22806.736,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
65,margen_operacional,11175135.58852,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
45,gastos_administrativos,4693440.29014,Gastos,gyp,banco_de_credito_del_peru,2022-12
4501,personal,2044396.81742,Gastos,gyp,banco_de_credito_del_peru,2022-12
4502,directorio,6555.30364,Gastos,gyp,banco_de_credito_del_peru,2022-12
4503,servicios_recibidos_de_terceros,2458074.95552,Gastos,gyp,banco_de_credito_del_peru,2022-12
4504,impuestos_y_contribuciones,184413.21356,Gastos,gyp,banco_de_credito_del_peru,2022-12
6901,margen_operacional_neto,6481695.2983800005,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
43,provisiones_depreciacion_y_amortizacion,470258.14822000003,Gastos,gyp,banco_de_credito_del_peru,2022-12
4302,provisones_para_creditos_indirectos,-35922.540460000004,Gastos,gyp,banco_de_credito_del_peru,2022-12
4301,provisiones_por_perdida_por_deterioro_de_inversiones,727.79704,Gastos,gyp,banco_de_credito_del_peru,2022-12
4303,provisiones_para_incobrabilidad_de_cuentas_por_cobrar,1837.5218200000002,Gastos,gyp,banco_de_credito_del_peru,2022-12
4304,provisiones_para_bienes_realizables_recibidos_en_pago_y_adjudicados,14779.43121,Gastos,gyp,banco_de_credito_del_peru,2022-12
4305,otras_provisiones,126611.18448000001,Gastos,gyp,banco_de_credito_del_peru,2022-12
8109.01,depreciacion,98173.8771,Cuentas_Origen,gyp,banco_de_credito_del_peru,2022-12
8109.02,amortizacion,264050.87703,Cuentas_Origen,gyp,banco_de_credito_del_peru,2022-12
56,otros_ingresos_y_gastos,-13104.77833,Ingresos,gyp,banco_de_credito_del_peru,2022-12
66,resultado_antes_de_impuesto_a_la_renta,5998332.37183,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
68,impuesto_a_la_renta,1514315.06626,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
69,resultado_neto_del_ejercicio,4484017.30557,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
51,ingresos_financieros,1058726.47588,Ingresos,gyp,banco_pichincha,2022-12
5101,disponible,11081.28895,Ingresos,gyp,banco_pichincha,2022-12
5102,fondos_interbancarios,901.91398,Ingresos,gyp,banco_pichincha,2022-12
5103,inversiones,32554.23304,Ingresos,gyp,banco_pichincha,2022-12
5104,creditos_directos,981800.24911,Ingresos,gyp,banco_pichincha,2022-12
5106,ganancias_por_valorizacion_de_inversiones,0.0,Ingresos,gyp,banco_pichincha,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Ingresos,gyp,banco_pichincha,2022-12
5108,diferencia_de_cambio,32297.67177,Ingresos,gyp,banco_pichincha,2022-12
5109,ganancias_en_productos_financieros_derivados,0.0,Ingresos,gyp,banco_pichincha,2022-12
5110,otros,91.11903,Ingresos,gyp,banco_pichincha,2022-12
41,gastos_financieros,354663.15243,Gastos,gyp,banco_pichincha,2022-12
4101,obligaciones_con_el_publico,218936.35188,Gastos,gyp,banco_pichincha,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,7568.001200000001,Gastos,gyp,banco_pichincha,2022-12
4102,fondos_interbancarios,1050.37587,Gastos,gyp,banco_pichincha,2022-12
4104,adeudos_y_obligaciones_financieras,75014.57671,Gastos,gyp,banco_pichincha,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,7205.3305,Gastos,gyp,banco_pichincha,2022-12
4105,obligaciones_en_circulacion_subordinadas,25974.079850000002,Gastos,gyp,banco_pichincha,2022-12
4109.01,perdida_por_valorizacion_de_inversiones,1347.74929,Gastos,gyp,banco_pichincha,2022-12
4109.04,perdidas_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,87.85003,Gastos,gyp,banco_pichincha,2022-12
4109.05,primas_al_fondo_de_seguro_de_depositos,16414.77205,Gastos,gyp,banco_pichincha,2022-12
4108,diferencia_de_cambio,0.0,Gastos,gyp,banco_pichincha,2022-12
4109.02,perdidas_en_productos_financieros_derivados,0.0,Gastos,gyp,banco_pichincha,2022-12
4109.99,otros,1064.0650500000002,Gastos,gyp,banco_pichincha,2022-12
61,margen_financiero_bruto,704063.32345,Cuentas_Resultado,gyp,banco_pichincha,2022-12
62,provisiones_para_creditos_directos,377038.87627,Cuentas_Resultado,gyp,banco_pichincha,2022-12
63,margen_financiero_neto,327024.44718,Cuentas_Resultado,gyp,banco_pichincha,2022-12
52,ingresos_por_servicios_financieros,176342.16368,Ingresos,gyp,banco_pichincha,2022-12
5202.02,cuentas_por_cobrar,3326.22033,Ingresos,gyp,banco_pichincha,2022-12
5201,creditos_indirectos,32981.91729,Ingresos,gyp,banco_pichincha,2022-12
5202.04,fideicomisos_y_comisiones_de_confianza,1.65147,Ingresos,gyp,banco_pichincha,2022-12
5202,ingresos_diversos,140032.37459,Ingresos,gyp,banco_pichincha,2022-12
42,gastos_por_servicios_financieros,67211.66777,Gastos,gyp,banco_pichincha,2022-12
4202.02,cuentas_por_pagar,7912.39321,Gastos,gyp,banco_pichincha,2022-12
4202.07,creditos_indirectos,1034.41879,Gastos,gyp,banco_pichincha,2022-12
4202.04,fideicomisos_y_comisiones_de_confianza,30.141,Gastos,gyp,banco_pichincha,2022-12
4202.3,gastos_diversos,58234.714770000006,Gastos,gyp,banco_pichincha,2022-12
64,utilidad_perdida_por_venta_de_cartera,5577.908,Cuentas_Resultado,gyp,banco_pichincha,2022-12
65,margen_operacional,441732.85164999997,Cuentas_Resultado,gyp,banco_pichincha,2022-12
45,gastos_administrativos,331829.84199,Gastos,gyp,banco_pichincha,2022-12
4501,personal,165434.81474,Gastos,gyp,banco_pichincha,2022-12
4502,directorio,900.0,Gastos,gyp,banco_pichincha,2022-12
4503,servicios_recibidos_de_terceros,157850.51929,Gastos,gyp,banco_pichincha,2022-12
4504,impuestos_y_contribuciones,7644.50796,Gastos,gyp,banco_pichincha,2022-12
6901,margen_operacional_neto,109903.00966,Cuentas_Resultado,gyp,banco_pichincha,2022-12
43,provisiones_depreciacion_y_amortizacion,46320.34012,Gastos,gyp,banco_pichincha,2022-12
4302,provisones_para_creditos_indirectos,7033.445320000001,Gastos,gyp,banco_pichincha,2022-12
4301,provisiones_por_perdida_por_deterioro_de_inversiones,0.0,Gastos,gyp,banco_pichincha,2022-12
4303,provisiones_para_incobrabilidad_de_cuentas_por_cobrar,17147.53478,Gastos,gyp,banco_pichincha,2022-12
4304,provisiones_para_bienes_realizables_recibidos_en_pago_y_adjudicados,5926.69972,Gastos,gyp,banco_pichincha,2022-12
4305,otras_provisiones,974.76098,Gastos,gyp,banco_pichincha,2022-12
8109.01,depreciacion,7050.03946,Cuentas_Origen,gyp,banco_pichincha,2022-12
8109.02,amortizacion,8187.8598600000005,Cuentas_Origen,gyp,banco_pichincha,2022-12
56,otros_ingresos_y_gastos,-55640.99921,Ingresos,gyp,banco_pichincha,2022-12
66,resultado_antes_de_impuesto_a_la_renta,7941.67033,Cuentas_Resultado,gyp,banco_pichincha,2022-12
68,impuesto_a_la_renta,2882.34004,Cuentas_Resultado,gyp,banco_pichincha,2022-12
69,resultado_neto_del_ejercicio,5059.33029,Cuentas_Resultado,gyp,banco_pichincha,2022-12
51,ingresos_financieros,1129267.0138599998,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5101,disponible,40798.02512,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5102,fondos_interbancarios,1586.81619,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5103,inversiones,68087.36124,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5104,creditos_directos,955665.401,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5106,ganancias_por_valorizacion_de_inversiones,16787.639629999998,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5108,diferencia_de_cambio,45592.705299999994,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5109,ganancias_en_productos_financieros_derivados,0.0,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5110,otros,749.06538,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
41,gastos_financieros,500509.79821,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4101,obligaciones_con_el_publico,322806.71113999997,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,15547.875619999999,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4102,fondos_interbancarios,6970.137299999999,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4104,adeudos_y_obligaciones_financieras,95242.74045999999,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,6728.60645,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4105,obligaciones_en_circulacion_subordinadas,34635.25737,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4109.01,perdida_por_valorizacion_de_inversiones,0.0,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4109.04,perdidas_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4109.05,primas_al_fondo_de_seguro_de_depositos,11602.92981,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4108,diferencia_de_cambio,0.0,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4109.02,perdidas_en_productos_financieros_derivados,6974.22006,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4109.99,otros,1.32,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
61,margen_financiero_bruto,628757.21565,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
62,provisiones_para_creditos_directos,131138.83559,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
63,margen_financiero_neto,497618.38006,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
52,ingresos_por_servicios_financieros,196252.62073,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5202.02,cuentas_por_cobrar,154.39781,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5201,creditos_indirectos,55993.51912,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5202.04,fideicomisos_y_comisiones_de_confianza,7295.8947,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
5202,ingresos_diversos,132808.80909999998,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
42,gastos_por_servicios_financieros,109027.64738,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4202.02,cuentas_por_pagar,29104.280039999998,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4202.07,creditos_indirectos,294.21616,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4202.04,fideicomisos_y_comisiones_de_confianza,84.08844,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4202.3,gastos_diversos,79545.06274,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
64,utilidad_perdida_por_venta_de_cartera,39.347,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
65,margen_operacional,584882.70066,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
45,gastos_administrativos,309733.16281999997,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4501,personal,205692.62019,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4502,directorio,1295.11827,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4503,servicios_recibidos_de_terceros,87557.9783,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4504,impuestos_y_contribuciones,15187.44606,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
6901,margen_operacional_neto,275149.53783999995,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
43,provisiones_depreciacion_y_amortizacion,37262.60856,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4302,provisones_para_creditos_indirectos,5048.713049999999,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4301,provisiones_por_perdida_por_deterioro_de_inversiones,15.553,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4303,provisiones_para_incobrabilidad_de_cuentas_por_cobrar,-9822.97608,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4304,provisiones_para_bienes_realizables_recibidos_en_pago_y_adjudicados,4930.23344,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
4305,otras_provisiones,1083.06654,Gastos,gyp,banco_interamericano_de_finanzas,2022-12
8109.01,depreciacion,13015.44665,Cuentas_Origen,gyp,banco_interamericano_de_finanzas,2022-12
8109.02,amortizacion,22992.57196,Cuentas_Origen,gyp,banco_interamericano_de_finanzas,2022-12
56,otros_ingresos_y_gastos,-10717.14556,Ingresos,gyp,banco_interamericano_de_finanzas,2022-12
66,resultado_antes_de_impuesto_a_la_renta,227169.78372,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
68,impuesto_a_la_renta,47796.40434,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
69,resultado_neto_del_ejercicio,179373.37938,Cuentas_Resultado,gyp,banco_interamericano_de_finanzas,2022-12
51,ingresos_financieros,5251138.832149999,Ingresos,gyp,scotiabank_peru,2022-12
5101,disponible,124788.53634,Ingresos,gyp,scotiabank_peru,2022-12
5102,fondos_interbancarios,2902.7077400000003,Ingresos,gyp,scotiabank_peru,2022-12
5103,inversiones,201316.22277000002,Ingresos,gyp,scotiabank_peru,2022-12
5104,creditos_directos,3782854.8586399998,Ingresos,gyp,scotiabank_peru,2022-12
5106,ganancias_por_valorizacion_de_inversiones,25334.113390000002,Ingresos,gyp,scotiabank_peru,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,239392.45403999998,Ingresos,gyp,scotiabank_peru,2022-12
5108,diferencia_de_cambio,647178.77837,Ingresos,gyp,scotiabank_peru,2022-12
5109,ganancias_en_productos_financieros_derivados,0.0,Ingresos,gyp,scotiabank_peru,2022-12
5110,otros,227371.16086,Ingresos,gyp,scotiabank_peru,2022-12
41,gastos_financieros,1638583.4755,Gastos,gyp,scotiabank_peru,2022-12
4101,obligaciones_con_el_publico,720846.92114,Gastos,gyp,scotiabank_peru,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,13690.25928,Gastos,gyp,scotiabank_peru,2022-12
4102,fondos_interbancarios,35150.67054,Gastos,gyp,scotiabank_peru,2022-12
4104,adeudos_y_obligaciones_financieras,235261.04647,Gastos,gyp,scotiabank_peru,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,8.06171,Gastos,gyp,scotiabank_peru,2022-12
4105,obligaciones_en_circulacion_subordinadas,113520.95293000001,Gastos,gyp,scotiabank_peru,2022-12
4109.01,perdida_por_valorizacion_de_inversiones,0.0,Gastos,gyp,scotiabank_peru,2022-12
4109.04,perdidas_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Gastos,gyp,scotiabank_peru,2022-12
4109.05,primas_al_fondo_de_seguro_de_depositos,62276.29439,Gastos,gyp,scotiabank_peru,2022-12
4108,diferencia_de_cambio,0.0,Gastos,gyp,scotiabank_peru,2022-12
4109.02,perdidas_en_productos_financieros_derivados,457795.52411,Gastos,gyp,scotiabank_peru,2022-12
4109.99,otros,33.744930000000004,Gastos,gyp,scotiabank_peru,2022-12
61,margen_financiero_bruto,3612555.35665,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
62,provisiones_para_creditos_directos,595989.4238400001,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
63,margen_financiero_neto,3016565.93281,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
52,ingresos_por_servicios_financieros,920897.87173,Ingresos,gyp,scotiabank_peru,2022-12
5202.02,cuentas_por_cobrar,29.403380000000002,Ingresos,gyp,scotiabank_peru,2022-12
5201,creditos_indirectos,78652.63906,Ingresos,gyp,scotiabank_peru,2022-12
5202.04,fideicomisos_y_comisiones_de_confianza,15990.99134,Ingresos,gyp,scotiabank_peru,2022-12
5202,ingresos_diversos,826224.8379500001,Ingresos,gyp,scotiabank_peru,2022-12
42,gastos_por_servicios_financieros,466582.36202,Gastos,gyp,scotiabank_peru,2022-12
4202.02,cuentas_por_pagar,143091.36394,Gastos,gyp,scotiabank_peru,2022-12
4202.07,creditos_indirectos,19747.89232,Gastos,gyp,scotiabank_peru,2022-12
4202.04,fideicomisos_y_comisiones_de_confianza,0.0,Gastos,gyp,scotiabank_peru,2022-12
4202.3,gastos_diversos,303743.10576,Gastos,gyp,scotiabank_peru,2022-12
64,utilidad_perdida_por_venta_de_cartera,-467.904,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
65,margen_operacional,3470413.53808,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
45,gastos_administrativos,1464143.25653,Gastos,gyp,scotiabank_peru,2022-12
4501,personal,724788.51153,Gastos,gyp,scotiabank_peru,2022-12
4502,directorio,1635.90001,Gastos,gyp,scotiabank_peru,2022-12
4503,servicios_recibidos_de_terceros,652160.10953,Gastos,gyp,scotiabank_peru,2022-12
4504,impuestos_y_contribuciones,85558.73546,Gastos,gyp,scotiabank_peru,2022-12
6901,margen_operacional_neto,2006270.28155,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
43,provisiones_depreciacion_y_amortizacion,145379.98633,Gastos,gyp,scotiabank_peru,2022-12
4302,provisones_para_creditos_indirectos,5205.93529,Gastos,gyp,scotiabank_peru,2022-12
4301,provisiones_por_perdida_por_deterioro_de_inversiones,0.0,Gastos,gyp,scotiabank_peru,2022-12
4303,provisiones_para_incobrabilidad_de_cuentas_por_cobrar,1698.64075,Gastos,gyp,scotiabank_peru,2022-12
4304,provisiones_para_bienes_realizables_recibidos_en_pago_y_adjudicados,22765.70794,Gastos,gyp,scotiabank_peru,2022-12
4305,otras_provisiones,7535.0388,Gastos,gyp,scotiabank_peru,2022-12
8109.01,depreciacion,21307.43089,Cuentas_Origen,gyp,scotiabank_peru,2022-12
8109.02,amortizacion,86867.23266,Cuentas_Origen,gyp,scotiabank_peru,2022-12
56,otros_ingresos_y_gastos,40327.68623,Ingresos,gyp,scotiabank_peru,2022-12
66,resultado_antes_de_impuesto_a_la_renta,1901217.98145,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
68,impuesto_a_la_renta,475702.21255,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
69,resultado_neto_del_ejercicio,1425515.7689,Cuentas_Resultado,gyp,scotiabank_peru,2022-12
51,ingresos_financieros,535212.42663,Ingresos,gyp,citibank,2022-12
5101,disponible,66680.44027,Ingresos,gyp,citibank,2022-12
5102,fondos_interbancarios,11276.396439999999,Ingresos,gyp,citibank,2022-12
5103,inversiones,95449.2545,Ingresos,gyp,citibank,2022-12
5104,creditos_directos,106883.82946,Ingresos,gyp,citibank,2022-12
5106,ganancias_por_valorizacion_de_inversiones,0.0,Ingresos,gyp,citibank,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Ingresos,gyp,citibank,2022-12
5108,diferencia_de_cambio,254864.8055,Ingresos,gyp,citibank,2022-12
5109,ganancias_en_productos_financieros_derivados,0.0,Ingresos,gyp,citibank,2022-12
5110,otros,57.70046,Ingresos,gyp,citibank,2022-12
41,gastos_financieros,141708.15416,Gastos,gyp,citibank,2022-12
4101,obligaciones_con_el_publico,3291.64447,Gastos,gyp,citibank,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,12.07937,Gastos,gyp,citibank,2022-12
4102,fondos_interbancarios,419.17694,Gastos,gyp,citibank,2022-12
4104,adeudos_y_obligaciones_financieras,16255.46109,Gastos,gyp,citibank,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,0.0,Gastos,gyp,citibank,2022-12
