insertId,jsonPayload.application_id,jsonPayload.class,jsonPayload.component,jsonPayload.executor_id,jsonPayload.filename,jsonPayload.level,jsonPayload.message,"'labels.""dataproc.googleapis.com/resource_id""","'labels.""dataproc.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.batch_id,resource.labels.location,resource.labels.project_id,resource.type,severity,timestamp
lp7ojue497xauutkg,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:56 startup-script[1437]: <13>Dec 16 05:50:56 activate-component-spark[2720]: + return 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450877573Z"
lp7ojue497xauutkf,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:56 startup-script[1437]: <13>Dec 16 05:50:56 activate-component-spark[2720]: 'systemctl start spark-worker' succeeded after 1 execution(s).",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450876583Z"
lp7ojue497xauutke,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:55 startup-script[1437]: + sleep 1",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450875501Z"
lp7ojue497xauutkd,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:55 startup-script[1437]: + [[ ! -f /tmp/dataproc/commands/2720.exitcode ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450874463Z"
lp7ojue497xauutkc,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:54 startup-script[1437]: + sleep 1",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450873402Z"
lp7ojue497xauutkb,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:54 startup-script[1437]: + [[ ! -f /tmp/dataproc/commands/2720.exitcode ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450872397Z"
lp7ojue497xauutka,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + sleep 1",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450871391Z"
lp7ojue497xauutjz,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + [[ ! -f /tmp/dataproc/commands/2720.exitcode ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450870336Z"
lp7ojue497xauutjy,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local exitcode_file=/tmp/dataproc/commands/2720.exitcode",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450869358Z"
lp7ojue497xauutjx,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + echo 'activate_component spark'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450868241Z"
lp7ojue497xauutjw,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: Waiting on pid=2720 cmd=[activate_component spark]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450866360Z"
lp7ojue497xauutjv,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + echo 'Waiting on pid=2720 cmd=[activate_component spark]'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450865433Z"
lp7ojue497xauutju,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + loginfo 'Waiting on pid=2720 cmd=[activate_component spark]'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450864514Z"
lp7ojue497xauutjt,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + cmd='activate_component spark'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450863580Z"
lp7ojue497xauutjs,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local cmd",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450862657Z"
lp7ojue497xauutjr,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + pid=2720",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450861718Z"
lp7ojue497xauutjq,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: ++ basename /tmp/dataproc/commands/2720",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450860803Z"
lp7ojue497xauutjp,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local pid",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450859880Z"
lp7ojue497xauutjo,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + for running_file in ""${COMMANDS_TMP_DIR}/""*'.running'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450858894Z"
lp7ojue497xauutjn,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + rm /tmp/dataproc/commands/2718.exitcode /tmp/dataproc/commands/2718.running",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450857980Z"
lp7ojue497xauutjm,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: Command cmd=[activate_component miniconda3] pid=2718 exited with 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.976284970Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450857032Z"
lp7ojue497xauutjl,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + tee /tmp/dataproc/commands/2718.done",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450856101Z"
lp7ojue497xauutjk,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + echo 'Command cmd=[activate_component miniconda3] pid=2718 exited with 0'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450855177Z"
lp7ojue497xauutjj,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + (( status != 0 ))",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450854250Z"
lp7ojue497xauutji,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + status=0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450853324Z"
lp7ojue497xauutjh,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local status",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450852406Z"
lp7ojue497xauutjg,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + [[ ! -f /tmp/dataproc/commands/2718.exitcode ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450851462Z"
lp7ojue497xauutjf,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local exitcode_file=/tmp/dataproc/commands/2718.exitcode",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450850539Z"
lp7ojue497xauutje,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + echo 'activate_component miniconda3'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450849614Z"
lp7ojue497xauutjd,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: Waiting on pid=2718 cmd=[activate_component miniconda3]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450848700Z"
lp7ojue497xauutjc,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + echo 'Waiting on pid=2718 cmd=[activate_component miniconda3]'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450847780Z"
lp7ojue497xauutjb,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + loginfo 'Waiting on pid=2718 cmd=[activate_component miniconda3]'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450846863Z"
lp7ojue497xauutja,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + cmd='activate_component miniconda3'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450845948Z"
lp7ojue497xauutiz,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local cmd",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450845Z"
lp7ojue497xauutiy,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + pid=2718",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450844093Z"
lp7ojue497xauutix,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: ++ basename /tmp/dataproc/commands/2718",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450843172Z"
lp7ojue497xauutiw,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local pid",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450842119Z"
lp7ojue497xauutiv,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + for running_file in ""${COMMANDS_TMP_DIR}/""*'.running'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450841166Z"
lp7ojue497xauutiu,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + rm /tmp/dataproc/commands/2717.exitcode /tmp/dataproc/commands/2717.running",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450840253Z"
lp7ojue497xauutit,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: Command cmd=[activate_component containerd] pid=2717 exited with 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450839339Z"
lp7ojue497xauutis,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + tee /tmp/dataproc/commands/2717.done",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450838421Z"
lp7ojue497xauutir,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + echo 'Command cmd=[activate_component containerd] pid=2717 exited with 0'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450837503Z"
lp7ojue497xauutiq,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + (( status != 0 ))",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450836577Z"
lp7ojue497xauutip,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + status=0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450835636Z"
lp7ojue497xauutio,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:53 startup-script[1437]: + local status",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450834712Z"
