nombre_colegio,departamento,total_postulantes,total_ingresantes
DANIEL ALOMIA ROBLES 113,LIMA,2,0
JOSÉ MARÍA ARGUEDAS 7081,LIMA,2,0
CEP LOS SIERVOS DE JESÚS,LIMA,2,0
PEDRO ADOLFO LABARTHE EFFIO,LIMA,2,0
PRESENTACIÓN DE MARÍA,LIMA,2,0
BERTOLT BRECHT BREZING,LIMA,2,0
ROMA,LIMA,2,2
I.E. JOSE JIMENEZ BORJA 1001 CERCADO DE LIMA,LIMA,2,0
ENRIQUE GUZMAN Y VALLE,PUNO,2,1
GÓMEZ ARIAS DÁVILA,HUANUCO,2,0
PAMER PARACAS,LIMA,2,1
ROSARIO DEL SOLAR,LIMA,2,0
3052,LIMA,2,0
1260 EL AMAUTA,LIMA,2,0
JOSÉ FAUSTINO SÁNCHEZ CARRIÓN,LIMA,2,1
BELEN,LIMA,2,0
I.E.P. DESPERTAR,LIMA,2,1
ISABEL CHIMPU OCLLO,LIMA,2,0
I.E. SANTO DOMINGO DE GUZMÁN CARABAYLLO,LIMA,2,1
TUPAC AMARU PNP,LIMA,2,0
IE RAMON CASTILLA,LIMA,2,0
NUESTRA SEÑORA DE COPA CABANA,LIMA,2,0
VALLE SAGRADO,CUSCO,2,1
I.E 20955-22,LIMA,2,0
3701 FE Y ALEGRIA N1,LIMA,2,0
I.E. ABRAHAM VALDELOMAR,LIMA,2,1
JOSE FAUSTINO SANCHEZ CARRION,LIMA,2,0
PAMER IZAGUIRRE,LIMA,2,1
CEBA 0137 MIGUEL GRAU SEMINARIO,LIMA,2,0
AURORA INES TEJADA,APURIMAC,2,0
SANTIAGO ANTÚNEZ DE MAYOLO,LIMA,2,1
CRISTO MORADO,LIMA,2,1
SACO OLIVEROS DE NUEVO SAN JUAN,LIMA,2,0
MIXTO LA MOLINA,LIMA,2,0
FE Y ALEGRÍA NRO 59,CALLAO,2,1
LA FE DE MARÍA,LIMA,2,1
INMACULADA CONCEPCIÓN 2025,LIMA,2,0
SAN VICENTE DE PAUL,ICA,2,0
ANGÉLICA RECHARTE,LIMA,2,0
INSTITUCIÓN EDUCATIVA PRIVADA BARTON,LIMA,2,0
LOS LIBERTADORES DE AYACUCHO,LIMA,2,0
GOOD PEOPLE,LIMA,2,0
1174 VIRGEN DEL CARMEN,LIMA,2,0
NEWTON SAN DIEGO,LIMA,2,1
EMBLEMÁTICA DIVINA PASTORA,PASCO,2,0
SALESIANOS AYACUCHO,AYACUCHO,2,1
CIENCIAS,AYACUCHO,2,1
LOS ÁLAMOS,LIMA,2,1
FRANCISCO BOLOGNESI CERVANTES 5123,CALLAO,2,1
LA RECOLETA DE LOS OLIVOS,LIMA,2,1
JAVIER PEREZ DE CUELLAR,LIMA,2,0
UNIVERSITY COLLEGE,LIMA,2,0
SANTO DOMINGO EL APOSTOL,LIMA,2,0
HIGH SCHOOL BABY KINDER,LIMA,2,0
IEP REINO DE LOS CIELOS,LIMA,2,0
EXCELENCIA COLLEGE,LAMBAYEQUE,2,0
NICANOR REATEGUI DEL AGUILA,SAN MARTIN,2,1
5177 ALAMEDA DEL NORTE,LIMA,2,0
PEDRO NOLASCO,ANCASH,2,1
CÉSAR VALLEJO,PUNO,2,0
MENTOR SCHOOLS CANTO GRANDE,LIMA,2,0
I.E.P VIRGEN MILAGROSA,LIMA,2,0
CAPITÁN ALIPIO PONCE VASQUEZ,LIMA,2,1
LA INMACULADA JUANJUI,SAN MARTIN,2,0
NUESTRA SEÑORA DE LAS MERCEDES,LIMA,2,0
I.E.P NUESTRA SEÑORA DE COPACABANA,LIMA,2,0
POW SANG,ICA,2,0
THOMAS ALVA EDISON,LIMA,2,0
BLAS PASCAL,LIMA,2,0
8184 SAN BENITO,LIMA,2,0
COLEGIO EMBLEMATICO JOSE ANTONIO ENCINAS,PUNO,2,1
LOS ANGELES DE SAN MARTIN DE PORRES,LIMA,2,0
I.E LIBERTADOR JOSE DE SAN MARTIN,LIMA,2,2
CRUZ SACO SAN JUAN,CALLAO,2,0
LICEO NAVAL CONTRALMIRANTE LIZARDO MONTERO,CALLAO,2,1
ALEXANDER GRAHAM BELL,LIMA,2,0
INGENIEROS SCHOOL,LIMA,2,0
FE Y ALEGRÍA 37,LIMA,2,0
PERU BIRF,PUNO,2,0
SANTA MARIA REYNA,CALLAO,2,0
2026 SAN DIEGO,LIMA,2,0
GLORIOSO 10 DE OCTUBRE,LIMA,2,1
MARÍA MONTESSORI DE COPACABANA,LIMA,2,0
WILLIAM SHAKESPEARE DE CARAPONGO,LIMA,2,0
I.E. FE Y ALEGRÍA 2,LIMA,2,1
SANTO DOMINGO DEL APOSTOL,LIMA,2,1
I.E.P LUIS.E.GALVAN,LIMA,2,0
MI NUEVO PERU,LIMA,2,1
SANTIAGO ANTUNEZ DE MAYOLO,JUNIN,2,0
SAN AGUSTÍN,HUANUCO,2,1
ATENEO DE LA MOLINA,LIMA,2,0
GENES SMP,LIMA,2,0
FE Y ALEGRIA N°39,LIMA,2,0
I.E.P. VIRGEN DE GUADALUPE,LIMA,2,0
TECNICO 6066,LIMA,2,0
15311,LIMA,2,0
I.E RAMIRO PRIALE 7079,LIMA,2,0
DE JESUS,LIMA,2,1
JESÚS REPARADOR,LIMA,2,0
COLEGIO SANTA MONICA,PUNO,2,0
AVANTGAR,LIMA,2,1
NUESTRA SEÑORA DEL PERPETUO SOCORRO,AMAZONAS,2,0
I.E.P. LOS PROFESORES PERUANOS,LIMA,2,0
SULPICIO GARCIA PEÑALOZA,LIMA,2,1
COLEGIOS NUESTRA SEÑORA DE MONSERRAT,LIMA,2,0
COLEGIO TRILCE CHORRILLOS,LIMA,2,1
I. E. ARGENTINA,LIMA,2,0
ALBERT EINSTEIN,PASCO,2,0
I.E SANTA EDELMIRA,LA LIBERTAD,2,0
PITÁGORAS VERDE,LIMA,2,1
EL ALBA MAX PLANCK,LIMA,2,0
SACO OLIVEROS - SEDE SAN CARLOS,LIMA,2,0
JESUS EDUCADOR DE LAS TORRES,LIMA,2,0
HERNAN BUSSE DE LA GUERRA,LIMA,2,2
FRAY PEDRO URRACA,LIMA,2,0
166 KAROL WOJTYLA,LIMA,2,0
COLEGIO PARROQUIAL MARIA REYNA,LIMA,2,0
I.E. 3037 GRAN AMAUTA,LIMA,2,0
PRESENTACION DE MARIA,LIMA,2,0
JUAN VELASCO ALVARADO 171-1,LIMA,2,0
SHALOOM,LIMA,2,0
IEP NUESTRA SEÑORA DE COPACABANA,LIMA,2,0
1140 AURELIO MIRO QUESADA SOSA,LIMA,2,0
I.E.P CIENCIAS,HUANUCO,2,1
APOSTOL SAN PEDRO I.E.P.,LIMA,2,0
CV.INGENIEROS TRES HORIZONTES,LIMA,2,0
MARCELINO CHAMPAGNAT,LIMA,2,0
NIKOLA TESLA,LIMA,2,0
SUPLICIO GARCÍA PEÑALOZA,LIMA,2,1
ROSA DOMINGA PEREZ LIENDO,LIMA,2,0
CONSORCIO EDUCATIVO INGENIERÍA,LIMA,2,0
ANTONIO RAIMONDI,ICA,2,0
IMPERIO DEL TAHUANTISUYO 3049,LIMA,2,0
IEPQ SAN VICENTE FERRER,LIMA,2,0
CIBERT - UNI,LIMA,2,0
I.E. PRESENTACIÓN DE MARIA N°41,LIMA,2,0
I.E.P. LEONARD EULER,LIMA,2,1
SAN JUAN,LIMA,2,0
PERUANO AMÉRICANO,LIMA,2,1
I.E. 2009 FE Y ALEGRIA 2,LIMA,2,0
133 JULIO CESAR TELLO,LIMA,2,1
I.E INDUSTRIAL LUCYANA,LIMA,2,0
I.E. 00500 GERMÁN ROJAS VELA,SAN MARTIN,2,1
DIVINA MISERICORDIA DE COMAS,LIMA,2,0
PEDRO PAULET MOSTAJO,LIMA,2,0
IEP JUAN PABLO PEREGRINO,LIMA,2,0
I.E 3510 SAN ANTONIO DE PADUA TRAPICHE,LIMA,2,0
SAN AGUSTÍN DE LOS SAIRES DE OQUENDO,CALLAO,2,0
HONORES DE LAS FLORES,LIMA,2,0
JEAN PIAGET,LIMA,2,1
SANTIAGO ANTÚNEZ DE MAYOLO,JUNIN,2,0
I.E.P. SAN FRANCISCO SOLANO,LIMA,2,0
LICEO NAVAL CAPITÁN DE NAVÍO LUIS GERMÁN ASTETE,CALLAO,2,1
AMAUTA,LIMA,2,0
ROSA DE LIMA,JUNIN,2,0
I.E BETA,LIMA,2,0
I.E RAMON CASTILLA,LIMA,2,1
TRENTO VENTANILLA,CALLAO,2,0
GALILEOGALILEI,LIMA,2,0
IEP DIOS ES AMOR,LIMA,2,2
SAN MIGUEL ARCANGEL,LIMA,2,0
1263 PURUCHUCO,LIMA,2,0
5143 ESCUELA DE TALENTOS,CALLAO,2,0
I.E. SANTA ROSA 6094,LIMA,2,0
MARKO JARA SHENONE,LIMA,2,0
VISTA ALEGRE 3088,LIMA,2,0
CARL FRIEDRICH GAUSS,CAJAMARCA,2,1
I.E.E ALFONSO UGARTE,LIMA,2,1
SANTA ROSA DE ANDAHUAYLAS,APURIMAC,2,0
LA RIBERA,LIMA,2,0
MANUEL GONZÁLEZ PRADA,PASCO,2,0
IE 046 LOS LIBERTADORES DE AYACUCHO,LIMA,2,0
IEP NIÑO DE BELEN,LIMA,2,0
EL DIVINO MAESTRO,LIMA,2,0
NUESTRA SEÑORA DE FÁTIMA,LIMA,2,1
I. E. E. RICARDO BENTIN,LIMA,2,1
MONSERRAT-SEDE VILLASOL,LIMA,2,0
REPÚBLICA FEDERAL DE ALEMANIA,LIMA,2,1
IE AUGUSTO SALAZAR BONDY,LIMA,2,0
MANUEL GONZALES PRADA 6068,LIMA,2,0
REINO DE ESPAÑA,LIMA,2,0
I.E.E. VENTURA CCALAMAQUI,LIMA,2,1
INSTITUCIÓN EDUCATIVA AUGUSTO B. LEGUÍA,LIMA,2,0
MONTE SINAI,LIMA,2,1
SANTA ANITA,LIMA,2,1
NUESTRA SRA. DE LA CONSOLACION,LIMA,2,0
P.C.N.B.R NUESTRA SEÑORA DE GUADALUPE,LIMA,2,0
INGENIERÍA OQUENDO,CALLAO,2,1
JOSE ABELARDO QUIÑONES DE LURIN,LIMA,2,0
I.E.P SAN CARLOS,LIMA,2,1
JOSÉ CARLOS MARIÁTEGUI 7265,LIMA,2,1
VIRGEN PEREGRINA DEL ROSARIO,LIMA,2,1
SANTÍSIMA VIRGEN DE LAS MERCEDES,LIMA,2,0
GRAN UNIDAD ESCOLAR SAN CARLOS PUNO,PUNO,2,1
EVERARDO ZAPATA SANTILLANA,AREQUIPA,2,0
APEIRON,LIMA,2,1
NUESTRA SEÑORA DEL CARMEN,JUNIN,2,0
I.E ARGENTINA,LIMA,2,1
DANIEL ALCIDES CARRION,CALLAO,2,1
TRILCE SEDE PRO,LIMA,2,1
SACO OLIVEROS-APEIRON,CALLAO,2,0
WILLIAN SHAKESPEARE DE CARAPONGO,LIMA,2,0
INSTITUCIÓN EDUCATIVA SAN FELIPE,LIMA,2,1
MARIA INMACULADA CONCEPCIÓN,LIMA,2,0
1256 ALFONSO UGARTE,LIMA,2,0
COLEGIO INGENIERIA DE CARMELITAS,LIMA,2,0
CARLOS NORIEGA JIMÉNEZ,LIMA,2,1
CARLOS NORIEGUA JIMENEZ,LIMA,2,1
SAN ISIDRO EL LABRADOR,LIMA,2,0
MARÍA AUXILIADORA,LIMA,2,0
VIRGEN DE FÁTIMA,CALLAO,2,0
PAUL GROUSSAC DE COMAS,LIMA,2,1
787 ALMIRANTE MIGUEL GRAU,LIMA,2,0
MARIA REINA DE CORAZONES,CALLAO,2,0
MELGAR MILLENIUM,LIMA,2,0
INGENIERÍA DE LA ENSEÑANZA,LIMA,2,2
072 SAN MARTIN DE PORRES,LIMA,2,1
JUAN CRONIQUEUR APPU,LIMA,2,0
EL MUNDO DE LOS NIÑOS,LIMA,2,1
I.E.P NUESTRA SEÑORA DEL CARMEN,CAJAMARCA,2,0
I.E. INDUSTRIAL LUCYANA,LIMA,2,0
PROLOG - COMAS,LIMA,2,0
SANTA TERESITA DE JESUS,LIMA,2,0
COLEGIO NUESTRA SEÑORA DE MONSERRAT,LIMA,2,0
LATINO,LIMA,2,1
INYARI,LIMA,2,1
6152 STELLA MARIS,LIMA,2,0
ANDRES DE LOS REYES,LIMA,2,0
CRISTO REY SALVADOR,LIMA,2,0
AURELIO BALDOR,LIMA,2,0
MATEMATICO CATOLICO SAN JUAN,LIMA,2,1
COLEGIO NACIONAL DE PUNCHAO,HUANUCO,2,0
JESUS EL NAZARENO,LIMA,2,0
COLEGIO PRE UNI,LIMA,2,1
I.E. JOSE CARLOS MARIATEGUI LA CHIRA 3045,LIMA,2,0
LOS JAZMINES,LIMA,2,0
NIÑO JESÚS,TUMBES,2,0
7069 CESAR VALLEJO,LIMA,2,0
TALENTUS SCHOOL,LIMA,2,2
IEE JOSÉ GRANDA,LIMA,2,0
I.E. HERMAN BUSSE DE LA GUERRA 2095,LIMA,2,0
POLITECNICO DE VENTANILLA 5086,CALLAO,2,0
I.E. ESTADOS UNIDOS,LIMA,2,0
3052 TECNICO,LIMA,2,1
FE Y ALEGRIA 43 LA SALLE,CALLAO,2,0
COLEGIO NUEVO PERU,PUNO,2,0
HANS CHRISTIAN,LIMA,2,0
I.E RAMÓN ESPINOZA,LIMA,2,0
6090 JOSÉ OLAYA BALANDRA,LIMA,2,0
I.E. JUAN VELASCO ALVARADO 171-01 UGEL 05,LIMA,2,0
DON BOSCO,LIMA,2,0
INDUSTRIAL,APURIMAC,2,1
I.E.P SANTA TERESA DE JESÚS,LIMA,2,1
INSTITUCION EDUCATIVA INTEGRADA 32629 LA PUNTA,HUANUCO,2,0
I.E MIGUEL ARCÁNGEL,LIMA,2,1
CARDANO VIETA INGENIEROS,LIMA,2,0
LA MERCED,LIMA,2,0
GALENO LIMA SUR,LIMA,2,1
SACO OLIVEROS-VILLASOL,LIMA,2,1
FE Y ALEGRIA N°2,LIMA,2,0
IE LOS JAZMINES DEL NARANJAL,LIMA,2,0
COLEGIO PARROQUIAL FRANCISCANO SAN ROMAN,PUNO,2,0
NUESTRA SÑRA DE COPACABANA,LIMA,2,1
VIRGEN DEL CARMEN DE MANCHAY,LIMA,2,0
2067 LEONCIO PRADO,LIMA,2,0
SAN ROMÁN,PUNO,2,0
LUZ DEL SABER,JUNIN,2,1
I.E. AGROPECUARIO 108,PUNO,2,0
CASABLANCA DE JESUS,LIMA,2,0
GAKUSEI,LIMA,2,1
COLEGIO PARROQUIAL SAN NORBERTO,LIMA,2,0
SAGRADO CORAZÓN DE JESÚS,JUNIN,2,1
ANA MARIA JAVOUHEY,CALLAO,2,0
ENRIQUE CAMINO BRENT,LIMA,2,1
SANTA CRUZ,LIMA,2,0
CIBERT UNI-BARBADILLO -ATE,LIMA,2,0
ESCUELA HOGAR COMUNITARIA REGIONAL SAGRADA FAMILIA,CALLAO,2,0
I.E. SANTÍSIMA TRINIDAD 3719,LIMA,2,0
CATOLICA,LIMA,2,0
I.E. 2037 CIRO ALEGRIA,AMAZONAS,2,0
JUAN PABLO PEREGRINO DE LA PAZ,LIMA,2,0
HOGAR INFANTIL,LIMA,2,0
IEE 1182 EL BOSQUE,LIMA,2,1
ANDRÉS AVELINO CÁCERES DORREGARAY 30637,JUNIN,2,0
SACO OLIVEROS HUANCAYO,JUNIN,2,0
NEWTON,JUNIN,2,0
LA SALLE BREÑA,LIMA,2,0
LEONARDO FIBONACCI,LIMA,2,1
SAN MARCO,LIMA,2,0
5125 LAS CASUARINAS,CALLAO,2,0
AUGUSTO N WISSE,LIMA,2,0
FLORENCE NIGHTINGALE,CALLAO,2,1
I. E. SANTA MARIA GORETTI 0059,LIMA,2,0
IEN 0142 MÁRTIR DANIEL ALCIDES CARRION,LIMA,2,0
PAYEX,PUNO,2,0
I.E.P SANTA MARÍA DEL CAMINO,LIMA,2,0
HERMAN BUSSE DE LA GUERRA,LIMA,2,0
UNIÓN LOS OLIVOS,LIMA,2,1
ANDRES A.CACERES-MORAN LIRIO,CAJAMARCA,2,1
JOSE MARIA ARGUEDAS,APURIMAC,2,0
NUESTRA SEÑORA DEL ROSARIO DEL RIMAC,LIMA,2,0
PANAMERICANA,CALLAO,2,0
MARÍA GORETTI,LIMA,2,0
SALESIANO DON BOSCO,PIURA,2,1
SAN AGUSTIN 2085,LIMA,2,1
4010 HERMANOS RAFAEL Y EMILO GOMEZ PAQUIYAURI,LIMA,2,1
VENTURA CCALAMAQUI,LIMA,2,1
I.E SANTA ROSA DE QUIVES N 108,LIMA,2,0
COLEGIO ADVENTISTA FERNANDO STAHL,PUNO,2,0
SAN IGNACIO,PUNO,2,0
MANUEL GONZALES PRADA,LIMA,2,0
NESTOR ESCUDERO OTERO,LIMA,2,2
I.E.P. MAGISTER,LIMA,2,0
COLEGIO GENES SMP,LIMA,2,0
RAUL PORRAS BARRENECHEA,LIMA,2,0
I.E FE Y ALEGRÍA N° 24,LIMA,2,0
LA SORBONA CAMPOY,LIMA,2,0
I.E LUIS ALBERTO SANCHEZ,LIMA,2,0
INSTITUCION EDUCATIVA PARROQUIAL CRISTINA BEATRIZ,LIMA,2,0
MASTERCIENCIA,LIMA,2,0
ALCIDES VIGO HURTADO,LIMA,2,0
I.E TORREBLANCA,LIMA,2,1
I.E.E SAN JUAN,LIMA,2,0
ALAMEDA DEL NORTE,LIMA,2,0
PERU EEUU 6062,LIMA,2,0
FRACTAL,LIMA,2,0
TERESA DE LOS REYES,LIMA,2,0
2055 PRIMERO DE ABRIL,LIMA,2,1
NUEVO HORIZONTE,PUNO,2,0
SACO OLIVEROS,CAJAMARCA,2,0
LA VERDAD,CUSCO,2,0
I.E.I PUERTO LAGUNA,PASCO,2,0
REPUBLICA DE IRLANDA,LIMA,2,1
JOSE ANTONIA ENCINAS,PUNO,2,0
I.E.P. CARPE DIEM,LIMA,2,0
2090 VIRGEN DE LA PUERTA,LIMA,2,0
PRESENTACIÓN DE MARÍA N° 41,LIMA,2,1
I.E SAN FELIPE - COMAS,LIMA,2,0
I E SAN JUAN BAUTISTA,PASCO,2,1
6064 FRANCISCO BOLOGNESI,LIMA,2,0
I.E.P DANIEL ALCIDES CARRION,LIMA,2,0
I.E.P EMANUEL,LIMA,3,0
VIRGEN DE LA ASUNCION,LIMA,3,0
ANA MARÍA KAN,LIMA,3,1
HÉROES DE SAN JUAN 7061,LIMA,3,1
SANTO DOMINGO DE GUZMAN LAS FLORES,LIMA,3,0
IEA BRASIL,LIMA,3,0
LEONARDO DA VINCI,AYACUCHO,3,1
I.E.P SAN VICENTE FERRER,LIMA,3,2
TRADICIONISTA RICARDO PALMA SORIANO,LIMA,3,0
SAN FRANCISCO JAVIER,LIMA,3,2
TNTE. CRNL. ALFREDO BONIFAZ FONSECA,LIMA,3,1
NUESTRA SEÑORA DE LA ASUNCIÓN,LIMA,3,0
JHON FITZGERALD KENNEDY,LIMA,3,1
AUGUSTO SALAZAR BONDY N 88047,ANCASH,3,1
3014 LEONCIO PRADO,LIMA,3,0
ALFA GROUP,LIMA,3,1
PERUANO CANADIENSE,ICA,3,1
JAVIER PÉREZ DE CUELLAR,LIMA,3,0
SAN MARTIN DE PORRES,LIMA,3,1
SAN PATRICIO DEL NORTE,LIMA,3,1
COAR,ANCASH,3,1
CONSORCIO FK,CALLAO,3,0
HUELLITAS DE JESUS PEDRO PAULET,LIMA,3,0
POLITÉCNICO REGIONAL LOS ANDES,PUNO,3,0
IE 2026 SAN DIEGO,LIMA,3,1
INSTITUCIÓN EDUCATIVA PRIVADA PLAY SCHOOL,LIMA,3,0
LA CATOLICA,LIMA,3,0
I.E.LOS NATURALES,LIMA,3,0
EMANUEL,JUNIN,3,0
0071 NUESTRA SEÑORA DE LA MERCED,LIMA,3,0
SANTA ANA,LIMA,3,1
JOSE ABELARDO QUIÑONES GONZALES,LIMA,3,0
SAN MARTIN DE PORRAS,ICA,3,0
PAUL GROUSSAC,LIMA,3,1
SANTA MARIA DE JESÚS,LIMA,3,0
MI AMIGO JESUS,LIMA,3,0
NUESTRA SEÑORA DE LA MISERICORDIA3720,CALLAO,3,0
HERMANO ANSELMO MARIA,LIMA,3,0
LA SALLE 5135,CALLAO,3,1
TARPUY,LIMA,3,0
SAN MARCOS,LIMA,3,1
ANGLO AMERICANO,LIMA,3,0
TECHNOLOGY SCHOOLS DE NARANJAL,LIMA,3,0
JUAN PABLO II,LIMA,3,0
CEBA SAN CRISTOBAL,ICA,3,1
CRISTIAN HUYGENS,LIMA,3,1
20955-15,LIMA,3,1
SANTA ROSA DE LIMA,LIMA,3,0
JOSÉ MARÍA ARGUEDAS,JUNIN,3,0
LOS PINOS 5179,LIMA,3,1
CRUZ SACO,CALLAO,3,1
SAN AGUSTÍN DE ANTARES,LIMA,3,0
COLEGIO MATEMATICO HONORES EL PINAR,LIMA,3,0
FRANCISCO BOLOGNESI,LIMA,3,0
134 MARIO FLORIAN,LIMA,3,0
SIGMA,PUNO,3,1
SAN JOSE,ANCASH,3,1
DOMINGO ELIAS,LIMA,3,1
VIRGEN DOLOROSA,SAN MARTIN,3,2
ALFONSO UGARTE 1071,LIMA,3,0
JOSÉ MARÍA ARGUEDAS 2027,LIMA,3,0
PARROQUIAL FRANCISCANO SAN ROMÁN,PUNO,3,0
FRANCISCA MARÍA RUIZ VILLAR,LAMBAYEQUE,3,1
MANUEL ASCENCIO SEGURA,LIMA,3,0
INGENIERIA DE LA ENSEÑANZA,LIMA,3,2
HEROES DEL CENEPA N° 130,LIMA,3,0
NUEVO PITAGORAS,LIMA,3,0
REINA DEL SANTÍSIMO ROSARIO,ICA,3,0
I.E.P. LOS INGENIEROS,LIMA,3,1
TALENTOS,JUNIN,3,1
FRANCISCANO SAN ROMAN,PUNO,3,1
PAMER - REPÚBLICA DE CHILE,LIMA,3,1
0086 JOSE MARIA ARGUEDAS,LIMA,3,0
JESUS Y MARIA 0028,LIMA,3,0
2070 NUESTRA SEÑORA DEL CARMEN,LIMA,3,0
JESÚS SACRAMENTADO,LIMA,3,0
NUEVO PERU,LIMA,3,0
SOR ANA DE LOS ANGELES,LIMA,3,0
6070 HEROES DEL ALTO CENEPA,LIMA,3,0
I.E. 2027 JOSÉ MARÍA ARGUEDAS,LIMA,3,1
COLEGIO NACIONAL DE VITARTE,LIMA,3,0
RAÚL PORRAS BARRENECHEA,LIMA,3,1
SOR ANA DE LOS ALAMOS,LIMA,3,0
JUAN PABLO SCHOOL,LIMA,3,0
SANTA ISABEL,JUNIN,3,0
SALESIANO ROSENTHAL DE LA PUENTE,LIMA,3,0
CONSUELO VALLEJOS,LIMA,3,0
PITÁGORAS,APURIMAC,3,1
TRILCE,AREQUIPA,3,0
JACANTAYA,PUNO,3,0
I.E.P MASTERCIENCIA,LIMA,3,1
CER SANTA CATALINA,PUNO,3,0
HIPOLITO UNANUE,LIMA,3,0
GRAN UNIDAD ESCOLAR LAS MERCEDES,PUNO,3,0
ALEXANDER VON HUMBOLDT,LIMA,3,1
IEP SAN ANTONIO DE PADUA,LIMA,3,1
BELEN DE OSMA Y PARDO,APURIMAC,3,1
MARYLAND BILINGUAL HIGH SCHOOL,LIMA,3,0
AUGUSTO B.LEGUIA,LIMA,3,0
3074 PEDRO RUIZ GALLO,LIMA,3,0
LICEO NAVAL CAPITAN DE CORBETA MANUEL CLAVERO MUGA,CALLAO,3,1
REPÚBLICA DE BOLIVIA,LIMA,3,1
JOSE BUENAVENTURA SEPULVEDA,LIMA,3,1
SAN JUAN DE LA FRONTERA,AYACUCHO,3,0
COLEGIO MONSERRAT,LIMA,3,2
SIMON BOLIVAR,MOQUEGUA,3,0
SACO OLIVERO,LIMA,3,0
JOSE CARLOS MARIATEGUI 2048,LIMA,3,0
UNIÓN,JUNIN,3,0
COLEGIO 0168 AMISTAD PERÚ - JAPÓN,LIMA,3,1
IE PNP PRECURSORES DE LA INDEPENDENCIA NACIONAL,LIMA,3,2
COLEGIO EXPERIMENTAL DE APLICACIÓN DE LA UNE,LIMA,3,0
LA CATÓLICA,LIMA,3,1
NUESTRA SEÑORA DEL ENCUENTRO,LIMA,3,0
SAN ANTONIO DE HUAMANGA,AYACUCHO,3,0
COOPERATIVA SAN FELIPE,LIMA,3,0
COLEGIO UNIÓN DE ÑAÑA,LIMA,3,0
COLEGIO INGENIERÍA,LIMA,3,0
BARTOLOMÉ HERRERA,LIMA,3,0
I.E.P. NUESTRA SEÑORA DEL CARMEN,LIMA,3,0
SANTA MARÍA DE PACHACÚTEC,CALLAO,3,0
SAN PEDRO Y SAN PABLO,LIMA,3,1
I.E.P. ALFRED NOBEL,LIMA,3,0
MIXTO HUAYCAN,LIMA,3,0
ALCIDES SPELUCIN VEGA,CALLAO,3,1
JORGE BASADRE,AMAZONAS,3,0
JESÚS OBRERO,LIMA,3,1
GUSTAVO MOHME LLONA,LIMA,3,0
MARKHAM SUR,LIMA,3,0
JOSÉ ANTONIO ENCINAS,LIMA,3,2
6049 RICARDO PALMA,LIMA,3,1
TRILCE VILLA EL SALVADOR,LIMA,3,2
I.E.P INMACULADA CONCEPCIÓN,LIMA,3,0
I.E SAN FELIPE,LIMA,3,1
ABEL TORO CONTRERAS,LA LIBERTAD,3,0
ROBERT HOOKE,LIMA,3,0
SEMINARIO JESUS MARIA,AMAZONAS,3,1
CONSORCIO SAN ROQUE,LIMA,3,2
IVAN PAVLOV,LIMA,3,0
JOSE GALVEZ EGUZQUISA,APURIMAC,3,1
EVARISTO GALOIS,LIMA,3,1
VIRGEN DE FÁTIMA,LIMA,3,1
DIEGO THOMSON,LIMA,3,1
TOMAS ARIETA,LIMA,3,1
VIRGEN DEL CAMINO,LIMA,3,0
I.E AUGUSTO B LEGUIA,LIMA,3,0
TUPAC AMARU,LIMA,3,1
SOPHIANUM,LIMA,3,1
NUESTRA SEÑORA DEL BUEN CONSEJO,LIMA,3,1
PEDRO E. PAULET,LIMA,3,0
2032 MANUEL SCORZA TORRES,LIMA,3,1
VIRGEN DE FÁTIMA 50-51,CALLAO,3,2
ITALO PERUANO ENRICO FERMI,AREQUIPA,3,0
JAMES BALDWIN,PUNO,3,0
NIÑO JESUS DE PRAGA,LIMA,3,1
GRAN BRETAÑA 3056,LIMA,3,1
LA SALLE,LIMA,3,0
SAN JUAN DE DIOS TODOPODEROSO,CALLAO,3,1
2050 REPUBLICA DE ARGENTINA,LIMA,3,1
PITAGORAS,JUNIN,3,0
JULIO C. TELLO,ICA,3,0
M.P.LL 0029,LIMA,3,0
SAN JUAN BAUTISTA 2055,LIMA,3,1
I.E.E. MIGUEL GRAU,APURIMAC,3,1
COLEGIO MATEMATICO SANTISIMA MARIA,LIMA,3,0
PEDRO PAULET,LIMA,3,1
IEP SACO OLIVEROS EL RETABLO,LIMA,3,0
JUAN XXIII,LIMA,3,1
139 GRAN AMAUTA MARIATEGUI,LIMA,3,2
I.E. DOS DE MAYO,APURIMAC,3,1
I.E VIRGEN DEL ROSARIO,LIMA,3,0
PITÁGORAS NIVEL A,APURIMAC,3,0
JOSÉ MARÍA ARGUEDAS- CHIRINOS,CAJAMARCA,3,0
EL NAZARENO,LAMBAYEQUE,3,1
JOSE CARLOS MARIATEGUI N°2048,LIMA,3,1
SAN AGUSTÍN DE LOS SAIRES,CALLAO,3,0
JESÚS EDUCADOR,LIMA,3,0
CRISTO REDENTOR,LIMA,3,0
VANGUARD SCHOOLS,LIMA,3,2
I.E ALFONSO UGARTE,PASCO,3,0
JOSE DEL CARMEN MARIN ARISTA,LIMA,3,1
DANIEL ALCIDES CARRION,LIMA,3,1
JOSÉ QUIÑONES,LIMA,3,0
HONORES DE OQUENDO,CALLAO,3,0
HUAYCAHUACHO,AYACUCHO,3,1
SAN JUAN DE LA SALLE,LIMA,3,0
MARTIR DE LA MEDICINA,LIMA,3,0
DIVINO SEMBRADOR,LIMA,3,1
